Backend_Time,ESP_Time,experimentName,comment,programStatus,airPumpStatus,drainPumpStatus,nutrientPumpStatus,basePumpStatus,stirringMotorStatus,heatingPlateStatus,ledGrowLightStatus,waterTemp,airTemp,ph,turbidity,oxygen,airFlow
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.81,-1000,11.08,4.39,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.81,-1000,11.43,4.39,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,11.77,4.38,0,0
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,11.93,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:17:47,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,11.99,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,11.66,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,0
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,12.15,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.84,-1000,11.38,4.39,0,-1
2024-06-07 09:17:48,07:17:48,None,,,0,0,0,0,0,0,0,23.81,-1000,11.19,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.87,-1000,12.21,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.84,-1000,11.1,4.39,0,0
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.91,-1000,12.12,4.39,0,-1
2024-06-07 09:17:49,07:17:49,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.84,-1000,11.77,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.87,-1000,11.9,4.39,0,0
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.84,-1000,11.99,4.39,0,-1
2024-06-07 09:17:50,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.77,-1000,10.99,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,0
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,11.21,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.84,-1000,11.02,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.94,-1000,11.52,4.39,0,0
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.87,-1000,12.1,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.87,-1000,11.77,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.84,-1000,11.85,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.81,-1000,11.99,4.39,0,-1
2024-06-07 09:17:53,07:17:53,None,,,0,0,0,0,0,0,0,23.84,-1000,11.6,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,11.02,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.4,0,0
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.84,-1000,11.21,4.39,0,-1
2024-06-07 09:17:54,07:17:54,None,,,0,0,0,0,0,0,0,23.77,-1000,12.18,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.87,-1000,11.08,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.84,-1000,11.52,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.87,-1000,12.07,4.39,0,0
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:55,07:17:55,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.81,-1000,11.85,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.87,-1000,12.01,4.39,0,0
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.91,-1000,11.6,4.39,0,-1
2024-06-07 09:17:56,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,11.02,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,11.27,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.39,0,0
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.87,-1000,11.13,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.84,-1000,11.52,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.84,-1000,12.07,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.94,-1000,10.91,4.39,0,0
2024-06-07 09:17:58,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,22,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.49,4.39,0,0
2024-06-07 09:17:59,07:17:59,None,,,0,0,0,0,0,0,0,23.87,-1000,11.05,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.94,-1000,12.18,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.81,-1000,11.21,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:18:00,07:18:00,None,,,0,0,0,0,0,0,0,23.81,-1000,11.05,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.84,-1000,11.54,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.87,-1000,12.04,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.91,-1000,11.85,4.38,0,0
2024-06-07 09:18:01,07:18:01,None,,,0,0,0,0,0,0,0,23.84,-1000,11.85,4.39,0,-1
2024-06-07 09:18:02,07:18:01,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:18:02,07:18:01,None,,,0,0,0,0,0,0,0,23.87,-1000,12.04,4.38,0,-1
2024-06-07 09:18:02,07:18:01,None,,,0,0,0,0,0,0,0,23.81,-1000,11.54,4.39,0,-1
2024-06-07 09:18:02,07:18:01,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,0
2024-06-07 09:18:02,07:18:02,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:18:03,07:18:02,None,,,0,0,0,0,0,0,0,23.94,-1000,11.27,4.39,22,-1
2024-06-07 09:18:03,07:18:02,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:18:03,07:18:02,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:18:03,07:18:02,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,0
2024-06-07 09:18:04,07:18:03,None,,,0,0,0,0,0,0,0,23.84,-1000,11.57,4.39,0,-1
2024-06-07 09:18:04,07:18:03,None,,,0,0,0,0,0,0,0,23.81,-1000,12.04,4.39,0,-1
2024-06-07 09:18:04,07:18:03,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:18:04,07:18:03,None,,,0,0,0,0,0,0,0,23.87,-1000,11.85,4.39,0,-1
2024-06-07 09:18:04,07:18:04,None,,,0,0,0,0,0,0,0,23.91,-1000,11.77,4.39,0,0
2024-06-07 09:18:05,07:18:04,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:18:05,07:18:04,None,,,0,0,0,0,0,0,0,23.84,-1000,12.1,4.39,0,-1
2024-06-07 09:18:05,07:18:04,None,,,0,0,0,0,0,0,0,23.84,-1000,11.49,4.39,0,-1
2024-06-07 09:18:05,07:18:04,None,,,0,0,0,0,0,0,0,23.84,-1000,11.1,4.39,0,-1
2024-06-07 09:18:05,07:18:05,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:18:06,07:18:05,None,,,0,0,0,0,0,0,0,23.87,-1000,11.19,4.39,0,-1
2024-06-07 09:18:06,07:18:05,None,,,0,0,0,0,0,0,0,23.91,-1000,11.35,4.39,0,-1
2024-06-07 09:18:06,07:18:05,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:18:06,07:18:05,None,,,0,0,0,0,0,0,0,23.87,-1000,10.99,4.39,0,-1
2024-06-07 09:18:06,07:18:06,None,,,0,0,0,0,0,0,0,23.87,-1000,11.66,4.39,0,0
2024-06-07 09:18:07,07:18:06,None,,,0,0,0,0,0,0,0,23.84,-1000,12.01,4.39,0,-1
2024-06-07 09:18:07,07:18:06,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:18:07,07:18:06,None,,,0,0,0,0,0,0,0,23.84,-1000,11.9,4.39,0,-1
2024-06-07 09:18:07,07:18:06,None,,,0,0,0,0,0,0,0,23.84,-1000,11.71,4.39,0,-1
2024-06-07 09:18:07,07:18:07,None,,,0,0,0,0,0,0,0,23.91,-1000,10.97,4.39,22,0
2024-06-07 09:18:08,07:18:07,None,,,0,0,0,0,0,0,0,23.84,-1000,12.12,4.39,0,-1
2024-06-07 09:18:08,07:18:07,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,-1
2024-06-07 09:18:08,07:18:07,None,,,0,0,0,0,0,0,0,23.84,-1000,11.16,4.39,22,-1
2024-06-07 09:18:08,07:18:07,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:18:08,07:18:08,None,,,0,0,0,0,0,0,0,23.77,-1000,11.05,4.39,0,0
2024-06-07 09:18:09,07:18:08,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.39,0,-1
2024-06-07 09:18:09,07:18:08,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:18:09,07:18:08,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:18:09,07:18:08,None,,,0,0,0,0,0,0,0,23.84,-1000,11.74,4.38,0,-1
2024-06-07 09:18:10,07:18:09,None,,,0,0,0,0,0,0,0,23.91,-1000,11.9,4.39,0,0
2024-06-07 09:18:10,07:18:09,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:18:10,07:18:09,None,,,0,0,0,0,0,0,0,23.87,-1000,11.93,4.39,0,-1
2024-06-07 09:18:10,07:18:09,None,,,0,0,0,0,0,0,0,23.91,-1000,11.66,4.39,0,-1
2024-06-07 09:18:10,07:18:10,None,,,0,0,0,0,0,0,0,23.91,-1000,10.97,4.38,0,-1
2024-06-07 09:18:11,07:18:10,None,,,0,0,0,0,0,0,0,23.84,-1000,12.15,4.39,0,0
2024-06-07 09:18:11,07:18:10,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,-1
2024-06-07 09:18:11,07:18:10,None,,,0,0,0,0,0,0,0,23.84,-1000,11.16,4.39,0,-1
2024-06-07 09:18:11,07:18:10,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:18:11,07:18:11,None,,,0,0,0,0,0,0,0,23.87,-1000,11.08,4.39,0,-1
2024-06-07 09:18:12,07:18:11,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.38,0,0
2024-06-07 09:18:12,07:18:11,None,,,0,0,0,0,0,0,0,23.77,-1000,12.12,4.39,0,-1
2024-06-07 09:18:12,07:18:11,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.39,0,-1
2024-06-07 09:18:12,07:18:11,None,,,0,0,0,0,0,0,0,23.87,-1000,11.71,4.39,0,-1
2024-06-07 09:18:12,07:18:12,None,,,0,0,0,0,0,0,0,23.87,-1000,11.93,4.39,0,-1
2024-06-07 09:18:13,07:18:12,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,0
2024-06-07 09:18:13,07:18:12,None,,,0,0,0,0,0,0,0,23.87,-1000,11.93,4.39,0,-1
2024-06-07 09:18:13,07:18:12,None,,,0,0,0,0,0,0,0,23.87,-1000,11.68,4.38,0,-1
2024-06-07 09:18:13,07:18:12,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:18:13,07:18:13,None,,,0,0,0,0,0,0,0,23.84,-1000,12.12,4.39,0,-1
2024-06-07 09:18:14,07:18:13,None,,,0,0,0,0,0,0,0,23.87,-1000,11.41,4.39,22,0
2024-06-07 09:18:14,07:18:13,None,,,0,0,0,0,0,0,0,23.87,-1000,11.16,4.39,0,-1
2024-06-07 09:18:14,07:18:13,None,,,0,0,0,0,0,0,0,23.81,-1000,12.18,4.39,0,-1
2024-06-07 09:18:14,07:18:13,None,,,0,0,0,0,0,0,0,23.81,-1000,11.21,4.39,0,-1
2024-06-07 09:18:15,07:18:14,None,,,0,0,0,0,0,0,0,23.91,-1000,11.41,4.39,0,-1
2024-06-07 09:18:15,07:18:14,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,0
2024-06-07 09:18:15,07:18:14,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:18:15,07:18:14,None,,,0,0,0,0,0,0,0,23.87,-1000,11.66,4.39,22,-1
2024-06-07 09:18:15,07:18:14,None,,,0,0,0,0,0,0,0,23.77,-1000,11.93,4.39,0,-1
2024-06-07 09:18:16,07:18:15,None,,,0,0,0,0,0,0,0,23.84,-1000,10.88,4.39,0,-1
2024-06-07 09:18:16,07:18:15,None,,,0,0,0,0,0,0,0,23.84,-1000,11.96,4.38,0,0
2024-06-07 09:18:16,07:18:15,None,,,0,0,0,0,0,0,0,23.84,-1000,11.74,4.39,0,-1
2024-06-07 09:18:16,07:18:15,None,,,0,0,0,0,0,0,0,23.91,-1000,10.94,4.39,0,-1
2024-06-07 09:18:16,07:18:16,None,,,0,0,0,0,0,0,0,23.84,-1000,12.1,4.39,0,-1
2024-06-07 09:18:17,07:18:16,None,,,0,0,0,0,0,0,0,23.84,-1000,11.46,4.39,0,-1
2024-06-07 09:18:17,07:18:16,None,,,0,0,0,0,0,0,0,23.77,-1000,11.08,4.39,0,0
2024-06-07 09:18:17,07:18:16,None,,,0,0,0,0,0,0,0,23.91,-1000,12.18,4.39,0,-1
2024-06-07 09:18:17,07:18:16,None,,,0,0,0,0,0,0,0,23.87,-1000,11.19,4.39,0,-1
2024-06-07 09:18:17,07:18:17,None,,,0,0,0,0,0,0,0,23.87,-1000,11.3,4.39,0,-1
2024-06-07 09:18:18,07:18:17,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:18:18,07:18:17,None,,,0,0,0,0,0,0,0,23.87,-1000,11.02,4.39,0,0
2024-06-07 09:18:18,07:18:17,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.38,0,-1
2024-06-07 09:18:18,07:18:17,None,,,0,0,0,0,0,0,0,23.81,-1000,12.07,4.39,0,-1
2024-06-07 09:18:18,07:18:18,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:18:19,07:18:18,None,,,0,0,0,0,0,0,0,23.91,-1000,11.82,4.39,0,-1
2024-06-07 09:18:19,07:18:18,None,,,0,0,0,0,0,0,0,23.87,-1000,11.88,4.39,0,0
2024-06-07 09:18:19,07:18:18,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:18:19,07:18:18,None,,,0,0,0,0,0,0,0,23.81,-1000,12.04,4.39,0,-1
2024-06-07 09:18:19,07:18:19,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:18:20,07:18:19,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:18:20,07:18:19,None,,,0,0,0,0,0,0,0,23.84,-1000,12.15,4.39,0,0
2024-06-07 09:18:20,07:18:19,None,,,0,0,0,0,0,0,0,23.87,-1000,11.41,4.39,0,-1
2024-06-07 09:18:20,07:18:19,None,,,0,0,0,0,0,0,0,23.81,-1000,11.1,4.39,22,-1
2024-06-07 09:18:21,07:18:20,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:18:21,07:18:20,None,,,0,0,0,0,0,0,0,23.84,-1000,11.19,4.39,0,-1
2024-06-07 09:18:21,07:18:20,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,0
2024-06-07 09:18:21,07:18:20,None,,,0,0,0,0,0,0,0,23.84,-1000,12.15,4.39,0,-1
2024-06-07 09:18:21,07:18:20,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,-1
2024-06-07 09:18:22,07:18:21,None,,,0,0,0,0,0,0,0,23.81,-1000,11.6,4.39,0,-1
2024-06-07 09:18:22,07:18:21,None,,,0,0,0,0,0,0,0,23.84,-1000,12.04,4.39,0,-1
2024-06-07 09:18:22,07:18:21,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:18:22,07:18:21,None,,,0,0,0,0,0,0,0,23.87,-1000,11.79,4.39,0,-1
2024-06-07 09:18:22,07:18:22,None,,,0,0,0,0,0,0,0,23.81,-1000,11.88,4.39,0,-1
2024-06-07 09:18:23,07:18:22,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:18:23,07:18:22,None,,,0,0,0,0,0,0,0,23.91,-1000,11.99,4.39,0,-1
2024-06-07 09:18:23,07:18:22,None,,,0,0,0,0,0,0,0,23.84,-1000,11.66,4.39,0,0
2024-06-07 09:18:23,07:18:22,None,,,0,0,0,0,0,0,0,23.94,-1000,10.97,4.39,0,-1
2024-06-07 09:18:23,07:18:23,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:18:24,07:18:23,None,,,0,0,0,0,0,0,0,23.91,-1000,11.43,4.39,0,-1
2024-06-07 09:18:24,07:18:23,None,,,0,0,0,0,0,0,0,23.87,-1000,11.1,4.39,0,-1
2024-06-07 09:18:24,07:18:23,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:18:24,07:18:23,None,,,0,0,0,0,0,0,0,23.81,-1000,11.24,4.39,133,-1
2024-06-07 09:18:24,07:18:24,None,,,0,0,0,0,0,0,0,23.84,-1000,11.35,4.39,0,-1
2024-06-07 09:18:25,07:18:24,None,,,0,0,0,0,0,0,0,23.94,-1000,12.15,4.39,0,-1
2024-06-07 09:18:25,07:18:24,None,,,0,0,0,0,0,0,0,23.81,-1000,10.99,4.39,0,-1
2024-06-07 09:18:25,07:18:24,None,,,0,0,0,0,0,0,0,23.87,-1000,11.6,4.39,50,0
2024-06-07 09:18:25,07:18:24,None,,,0,0,0,0,0,0,0,23.84,-1000,12.01,4.39,0,-1
2024-06-07 09:18:25,07:18:25,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:18:26,07:18:25,None,,,0,0,0,0,0,0,0,23.87,-1000,11.88,4.39,0,-1
2024-06-07 09:18:26,07:18:25,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.39,0,-1
2024-06-07 09:18:26,07:18:25,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:18:26,07:18:25,None,,,0,0,0,0,0,0,0,23.87,-1000,12.01,4.38,0,-1
2024-06-07 09:18:27,07:18:26,None,,,0,0,0,0,0,0,0,23.81,-1000,11.63,4.39,0,-1
2024-06-07 09:18:27,07:18:26,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.38,0,-1
2024-06-07 09:18:27,07:18:26,None,,,0,0,0,0,0,0,0,23.77,-1000,12.15,4.39,0,-1
2024-06-07 09:18:27,07:18:26,None,,,0,0,0,0,0,0,0,23.84,-1000,11.38,4.39,0,0
2024-06-07 09:18:27,07:18:27,None,,,0,0,0,0,0,0,0,23.81,-1000,11.1,4.39,0,-1
2024-06-07 09:18:28,07:18:27,None,,,0,0,0,0,0,0,0,23.81,-1000,12.21,4.39,0,-1
2024-06-07 09:18:28,07:18:27,None,,,0,0,0,0,0,0,0,23.84,-1000,11.19,4.39,0,-1
2024-06-07 09:18:28,07:18:27,None,,,0,0,0,0,0,0,0,23.87,-1000,11.32,4.39,0,-1
2024-06-07 09:18:28,07:18:27,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:18:28,07:18:28,None,,,0,0,0,0,0,0,0,23.81,-1000,11.05,4.39,0,-1
2024-06-07 09:18:29,07:18:28,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.39,0,-1
2024-06-07 09:18:29,07:18:28,None,,,0,0,0,0,0,0,0,23.87,-1000,12.1,4.39,0,-1
2024-06-07 09:18:29,07:18:28,None,,,0,0,0,0,0,0,0,23.91,-1000,10.94,4.39,0,-1
2024-06-07 09:18:29,07:18:28,None,,,0,0,0,0,0,0,0,23.87,-1000,11.68,4.38,0,0
2024-06-07 09:18:29,07:18:29,None,,,0,0,0,0,0,0,0,23.81,-1000,11.93,4.39,0,-1
2024-06-07 09:18:30,07:18:29,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:18:30,07:18:29,None,,,0,0,0,0,0,0,0,23.81,-1000,11.93,4.4,0,-1
2024-06-07 09:18:30,07:18:29,None,,,0,0,0,0,0,0,0,23.87,-1000,11.74,4.39,0,-1
2024-06-07 09:18:30,07:18:29,None,,,0,0,0,0,0,0,0,23.84,-1000,10.94,4.39,0,0
2024-06-07 09:18:30,07:18:30,None,,,0,0,0,0,0,0,0,23.81,-1000,12.04,4.39,0,-1
2024-06-07 09:18:31,07:18:30,None,,,0,0,0,0,0,0,0,23.81,-1000,11.54,4.39,0,-1
2024-06-07 09:18:31,07:18:30,None,,,0,0,0,0,0,0,0,23.91,-1000,11.02,4.39,0,-1
2024-06-07 09:18:31,07:18:30,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:18:31,07:18:30,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,0
2024-06-07 09:18:31,07:18:31,None,,,0,0,0,0,0,0,0,23.81,-1000,11.16,4.39,0,-1
2024-06-07 09:18:32,07:18:31,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:18:32,07:18:31,None,,,0,0,0,0,0,0,0,23.84,-1000,11.19,4.39,0,-1
2024-06-07 09:18:32,07:18:31,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,-1
2024-06-07 09:18:32,07:18:31,None,,,0,0,0,0,0,0,0,23.84,-1000,12.15,4.39,0,0
2024-06-07 09:18:33,07:18:32,None,,,0,0,0,0,0,0,0,23.87,-1000,10.99,4.38,0,-1
2024-06-07 09:18:33,07:18:32,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:18:33,07:18:32,None,,,0,0,0,0,0,0,0,23.84,-1000,12.04,4.39,0,-1
2024-06-07 09:18:33,07:18:32,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:18:33,07:18:33,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,0,0
2024-06-07 09:18:34,07:18:33,None,,,0,0,0,0,0,0,0,23.87,-1000,11.9,4.39,0,-1
2024-06-07 09:18:34,07:18:33,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:18:34,07:18:33,None,,,0,0,0,0,0,0,0,23.87,-1000,11.99,4.39,0,-1
2024-06-07 09:18:34,07:18:33,None,,,0,0,0,0,0,0,0,23.84,-1000,11.68,4.39,0,-1
2024-06-07 09:18:34,07:18:34,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.38,0,0
2024-06-07 09:18:35,07:18:34,None,,,0,0,0,0,0,0,0,23.87,-1000,12.1,4.39,0,-1
2024-06-07 09:18:35,07:18:34,None,,,0,0,0,0,0,0,0,23.84,-1000,11.49,4.39,0,-1
2024-06-07 09:18:35,07:18:34,None,,,0,0,0,0,0,0,0,23.77,-1000,11.05,4.39,0,-1
2024-06-07 09:18:35,07:18:34,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:18:35,07:18:35,None,,,0,0,0,0,0,0,0,23.81,-1000,11.27,4.38,22,0
